Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD)
2016,04,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Egypt,,,"521,040.00","520,000.00","4,487,829.77","205,564.83"
2016,04,1000 100,07132000,"Dried chickpeas, shelled",Turkey,,,"235,470.00","235,000.00","4,452,337.08","203,939.09"
2016,04,1000 100,07133900,"Dried beans, shelled, nes",Pakistan,,,"456,912.00","456,000.00","4,387,093.50","200,950.61"
2016,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"64,128.00","64,000.00","4,385,832.64","200,892.86"
2016,04,1000 100,12074090,--OTHER,United States,,,"195,390.00","195,000.00","4,345,208.98","199,032.09"
2016,04,1000 100,61091000,"-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",United States,"130,000",UN,"16,533.45","14,974.05","4,279,966.33","196,043.66"
2016,04,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",United Arab Emirates,,,"220,440.00","220,000.00","4,161,551.62","190,619.68"
2016,04,1000 100,26140000,Titanium ores and concentrates,China,,,"4,728.90","4,580.40","4,154,371.27","190,290.78"
2016,04,1000 100,25232900,--other,Kenya,,,"1,802,880.00","1,800,000.00","4,135,612.77","189,431.55"
2016,04,1000 100,12019000,-OTHER,Viet Nam,,,"507,012.00","506,000.00","4,105,070.47","188,032.56"
2016,04,1000 100,12074090,--OTHER,Egypt,,,"183,366.00","183,000.00","4,038,221.10","184,970.53"
2016,04,3052 505,41139000,-OTHER,China,,,"11,253.00","11,001.00","4,014,447.42","183,881.58"
2016,04,1000 100,64051000,"-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Kenya,"34,848",2UN,"24,900.00","24,200.00","3,995,855.20","183,029.96"
2016,04,1000 100,12074090,--OTHER,Canada,,,"190,380.00","190,000.00","3,960,873.38","181,427.62"
2016,04,1000 100,12089000,"Other flours and meal of oil seeds or oleaginous fruit, nes",Yemen,,,"190,380.00","190,000.00","3,863,850.26","176,983.48"
2016,04,1071 100,01061300,--CAMELS & OTHER CAMELIDS (CAMELIDAE),Somalia,234,UN,"95,300.00","95,300.00","3,862,272.01","176,911.19"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Poland,,,"38,912.00","38,400.00","3,840,522.88","175,914.97"
2016,04,1071 100,44072900,--OTHER,Sudan,"5,185",M3,"1,814,750.00","1,814,750.00","3,832,676.46","175,555.57"
2016,04,3052 505,62063000,"WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF COTTON.",Germany,"42,768",UN,"13,874.00","12,883.00","3,767,986.10","172,592.43"
2016,04,1000 100,07011000,Seed potatoes,Djibouti,,,"799,400.00","783,411.00","3,727,301.73","170,728.88"
2016,04,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",India,,,"199,798.80","199,400.00","3,711,692.86","170,013.92"
2016,04,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Viet Nam,,,"77,760.00","76,800.00","3,694,217.27","169,213.45"
2016,04,1000 100,07031000,"Onions and shallots, fresh or chilled",Djibouti,,,"1,059,465.00","1,045,942.00","3,663,847.29","167,822.35"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United Arab Emirates,,,"74,974.50","73,800.00","3,650,362.48","167,204.68"
2016,04,1071 100,06031900,--Other cut flowers,United States,,,"47,119.87","41,565.41","3,640,759.12","166,764.80"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China",,,"50,078.00","49,200.00","3,593,911.22","164,618.94"
2016,04,1000 100,09093100,--NEITHER CRUSHED NOR GROUND,Saudi Arabia,,,"45,030.00","45,000.00","3,574,221.54","163,717.05"
2016,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Tunisia,,,"30,531.00","30,000.00","3,573,199.08","163,670.22"
2016,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Iraq,,,"32,640.00","32,000.00","3,560,141.44","163,072.11"
2016,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,"7,770.00","7,336.50","3,528,349.88","161,615.90"
2016,04,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Indonesia,,,"3,516.00","3,438.50","3,511,686.54","160,852.64"
2016,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Viet Nam,,,"56,160.00","56,000.00","3,501,262.74","160,375.18"
2016,04,1000 100,12079990,--OTHER,Netherlands,,,"135,591.33","135,233.00","3,479,512.72","159,378.92"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Portugal,,,"360,720.00","360,000.00","3,478,763.28","159,344.59"
2016,04,1000 100,06031900,--Other cut flowers,Netherlands,,,"43,702.00","38,457.76","3,474,962.11","159,170.48"
2016,04,1000 505,61099000,"-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",United States,"144,300",UN,"40,376.90","36,089.70","3,466,928.14","158,802.48"
2016,04,1000 100,15219020,---Bee Wax,Japan,,,"17,250.00","17,000.00","3,462,162.88","158,584.21"
2016,04,1000 100,07133900,"Dried beans, shelled, nes",India,,,"192,384.00","192,000.00","3,433,859.28","157,287.76"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Netherlands,,,"310,390.00","309,770.00","3,395,838.63","155,546.23"
2016,04,3052 505,64059000,-Other,United Kingdom,"6,355",2UN,"5,388.71","2,572.58","3,343,591.14","153,153.04"
2016,04,1000 100,15219020,---Bee Wax,United States,,,"17,600.00","17,500.00","3,298,587.60","151,091.65"
2016,04,1000 100,01041000,LIVE SHEEP,Saudi Arabia,"2,350",UN,"58,750.00","58,750.00","3,247,083.52","148,732.51"
2016,04,1000 101,52051200,"UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN",China,,,"75,614.00","73,368.00","3,192,799.37","146,246.03"
2016,04,1071 100,01041000,LIVE SHEEP,Djibouti,"2,000",UN,"54,000.00","54,000.00","3,024,392.00","138,532.13"
2016,04,3052 505,85171200,-- Telephone for cellular networks or for other wireless networks,Kenya,"5,000",UN,"1,189.62","1,106.62","3,004,976.48","137,642.81"
2016,04,3052 505,61059000,"-MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"26,472",UN,"10,878.00","9,086.00","2,976,161.45","136,322.94"
2016,04,1000 101,63041900,--other,Italy,"91,110",M2,"33,128.00","32,214.00","2,956,292.35","135,412.83"
2016,04,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Turkey,,,"240,480.00","240,000.00","2,946,709.92","134,973.91"
2016,04,1000 100,12011000,-SEED,Kenya,,,"405,280.00","405,000.00","2,901,808.78","132,917.22"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Italy,,,"215,473.00","215,000.00","2,899,812.75","132,825.79"
2016,04,1071 100,07051100,"Cabbage lettuce, fresh or chilled",Somalia,,,"669,768.00","662,821.00","2,851,205.70","130,599.34"
2016,04,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,"58,320.00","57,600.00","2,837,835.39","129,986.92"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Norway,,,"23,996.25","23,700.00","2,831,585.75","129,700.65"
2016,04,1000 100,12074090,--OTHER,"Korea, Republic of",,,"108,360.00","108,000.00","2,807,861.76","128,613.98"
2016,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Viet Nam,,,"2,839.00","2,641.00","2,794,117.19","127,984.41"
2016,04,1000 100,09041200,"Pepper, crushed or ground",United States,,,"30,361.50","28,347.00","2,748,591.89","125,899.12"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Israel,,,"58,320.00","57,600.00","2,739,349.70","125,475.79"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Germany,,,"240,484.80","240,000.00","2,645,093.09","121,158.37"
2016,04,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Sudan,,,"79,858.00","79,520.00","2,569,367.43","117,689.76"
2016,04,1000 100,41139000,-OTHER,Italy,,,"10,853.00","10,546.00","2,566,678.44","117,566.59"
2016,04,1000 100,20098090,Other concentrate of any other single fruite vegetable,Uganda,,,"9,358.00","8,454.75","2,542,442.74","116,456.47"
2016,04,1000 100,12011000,-SEED,United States,,,"288,576.00","288,000.00","2,523,401.42","115,584.28"
2016,04,1000 100,12074090,--OTHER,Sudan,,,"114,228.00","114,000.00","2,490,950.27","114,097.86"
2016,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,"2,620.00","2,546.50","2,477,492.21","113,481.42"
2016,04,3052 505,41079200,OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..GRAINS SPLIT,China,,,"23,213.30","22,928.30","2,449,514.89","112,199.92"
2016,04,1000 100,10079000,-OTHER,Saudi Arabia,,,"358,716.00","358,000.00","2,443,229.71","111,912.02"
2016,04,1000 100,22087000,Liqueurs and cordials,South Sudan,"161,100",LTR,"72,151.00","69,757.50","2,408,582.18","110,324.99"
2016,04,1071 100,06031100,--Roses,United States,,,"32,007.10","28,166.26","2,361,350.12","108,161.53"
2016,04,1071 100,20089900,"--Other fruit, etc, prepared or preserved, nes",United Arab Emirates,,,"3,936.38","2,019.21","2,353,108.99","107,784.05"
2016,04,1000 100,62034200,"--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON",United States,"22,073",UN,"6,952.68","6,427.53","2,333,370.08","106,879.91"
2016,04,3052 505,62104000,"Men's or boys' garments made up of fabrics of 59.03, 59.06 or 59.07",Italy,,,"5,113.28","4,203.36","2,321,287.65","106,326.47"
2016,04,1000 100,12081000,Soya bean flour and meal,Sudan,,,"200,440.00","200,000.00","2,311,499.60","105,878.13"
2016,04,1000 100,02042100,Fresh or chilled sheep carcasses and half carcasses (excl. lamb),United Arab Emirates,,,"20,927.00","20,316.85","2,306,797.68","105,662.76"
2016,04,1000 100,61091000,"-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",Germany,"72,000",UN,"8,867.42","8,013.30","2,286,253.32","104,721.73"
2016,04,1000 100,07129010,---Mixture of Vegetables,Viet Nam,,,"3,500.00","2,975.00","2,255,930.60","103,332.80"
2016,04,1000 100,07132000,"Dried chickpeas, shelled",Sudan,,,"130,518.00","130,300.00","2,229,022.22","102,100.26"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Mexico,,,"18,225.00","18,000.00","2,212,754.00","101,355.09"
2016,04,1000 100,12072900,-OTHER,China,,,"160,320.00","160,000.00","2,212,126.72","101,326.36"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United States,,,"163,677.30","163,200.00","2,186,821.32","100,167.25"
2016,04,3052 505,41139000,-OTHER,Hong Kong,,,"5,745.00","5,572.00","2,185,464.61","100,105.10"
2016,04,1000 100,07133100,"Dried beans, shelled",India,,,"120,240.00","120,000.00","2,183,892.47","100,033.09"
2016,04,1000 100,09093100,--NEITHER CRUSHED NOR GROUND,Egypt,,,"30,060.00","30,000.00","2,168,942.72","99,348.32"
2016,04,1000 100,39269090,--- OTHER,Italy,,,"216,052.00","214,160.00","2,166,603.69","99,241.18"
2016,04,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"200,400.00","200,000.00","2,161,532.00","99,008.87"
2016,04,1000 100,19059020,---Fresh Injera,Sweden,,,"57,100.00","52,025.00","2,067,741.53","94,712.80"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Kuwait,,,"38,976.00","38,400.00","2,063,258.41","94,507.46"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Swaziland,,,"19,200.00","19,200.00","2,057,423.02","94,240.17"
2016,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Philippines,,,"2,530.00","2,452.00","2,037,227.19","93,315.10"
2016,04,1000 100,12079910,---STERALIZED NIGER SEED/NUG,United States,,,"76,736.00","76,288.00","2,021,193.21","92,580.66"
2016,04,1000 100,12011000,-SEED,China,,,"220,440.00","220,000.00","2,004,142.65","91,799.66"
2016,04,3052 505,61071900,"--MEN'S OR BOYS' UNDERPANTS ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED",United States,"83,514",UN,"36,303.50","33,364.50","2,001,581.01","91,682.32"
2016,04,1000 100,73090000,"Reservoirs, tanks... (excl. for gas) of iron or steel, >=300 l",Djibouti,,,"4,818.00","4,818.00","1,984,828.97","90,915.00"
2016,04,1000 100,61091000,"-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",United Kingdom,"68,747",UN,"9,696.00","9,074.00","1,983,687.29","90,862.70"
2016,04,1071 100,08039000,-OTHER,Somalia,,,"376,940.00","376,940.00","1,979,864.82","90,687.62"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Kenya,,,"14,580.00","14,400.00","1,978,222.10","90,612.37"
2016,04,1000 100,39232990,---other,Djibouti,,,"22,533.50","22,440.00","1,976,633.19","90,539.59"
2016,04,1000 100,41139000,-OTHER,Hong Kong,,,"7,296.00","7,083.00","1,940,333.41","88,876.88"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Democratic People's Rep. of",,,"19,440.00","19,200.00","1,917,514.75","87,831.67"
2016,04,1000 100,25232100,"--White cement,whether or not artificially coloured",Kenya,,,"800,040.00","800,000.00","1,905,186.80","87,266.99"
2016,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Indonesia,,,"1,769.50","1,690.00","1,872,201.68","85,756.11"
2016,04,1000 100,12092900,"Other seeds of forage plants, of a kind used for sowing, nes",Egypt,,,"240,480.00","240,000.00","1,869,186.24","85,617.99"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Slovenia,,,"19,440.00","19,200.00","1,847,108.52","84,606.72"
2016,04,1071 100,25232900,--other,Djibouti,,,"804,000.00","800,000.00","1,846,554.61","84,581.35"
2016,04,1000 100,05119990,"---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1",Hong Kong,,,14.00,8.47,"1,832,630.19","83,943.54"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Czech Republic,,,"147,294.00","147,000.00","1,809,622.15","82,889.66"
2016,04,1000 100,12079990,--OTHER,Italy,,,"77,656.00","77,500.00","1,789,170.84","81,952.89"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Ireland,,,"19,440.00","19,200.00","1,783,099.86","81,674.81"
2016,04,1000 100,09093100,--NEITHER CRUSHED NOR GROUND,Turkey,,,"22,088.00","22,000.00","1,777,478.38","81,417.31"
2016,04,1071 100,12074090,--OTHER,Turkey,,,"95,190.00","95,000.00","1,767,505.97","80,960.53"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Portugal,,,"19,440.00","19,200.00","1,762,790.16","80,744.52"
2016,04,3052 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Hong Kong,,,"5,818.00","5,758.00","1,743,606.03","79,865.79"
2016,04,1000 100,12011000,-SEED,India,,,"220,440.00","220,000.00","1,732,223.57","79,344.42"
2016,04,1071 100,07061000,"Carrots and turnips, fresh or chilled",Somalia,,,"406,714.00","402,479.00","1,730,805.17","79,279.45"
2016,04,1000 100,73072900,"Tube or pipe fittings of stainless steel, nes",Singapore,,,"25,352.80","25,254.64","1,729,970.80","79,241.23"
2016,04,1071 100,06031100,--Roses,South Africa,,,"23,359.00","20,519.92","1,717,652.76","78,677.00"
2016,04,1000 100,12079990,--OTHER,Germany,,,"57,386.80","57,200.00","1,716,130.53","78,607.28"
2016,04,1000 100,39159000,"-Waste, parings and scrap, of other plastics, nes",China,,,"249,600.00","246,000.00","1,703,036.34","78,007.50"
2016,04,1000 100,09109900,"Other spices, nes",Sudan,,,"31,936.00","31,840.00","1,695,527.91","77,663.58"
2016,04,1000 100,09024000,"BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG",United Kingdom,,,"60,900.00","60,000.00","1,687,459.80","77,294.02"
2016,04,1000 100,71179010,---IMITATION JEWELERY ;HAND MADE;NES,United States,,,373.24,339.20,"1,665,482.94","76,287.37"
2016,04,1000 100,42022110,---hand made hand bags with outer surface of leather or composition leather.,United States,"2,694",UN,"1,524.19","1,434.94","1,653,774.88","75,751.08"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Viet Nam,,,"38,880.00","38,400.00","1,645,955.35","75,392.91"
2016,04,1071 100,01022910,---OX,Oman,126,UN,"37,800.00","37,800.00","1,632,226.14","74,764.04"
2016,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Sweden,,,"1,259.00","1,232.00","1,628,033.01","74,571.98"
2016,04,1000 100,09041200,"Pepper, crushed or ground",Switzerland,,,"12,783.00","10,572.00","1,611,429.22","73,811.44"
2016,04,3052 505,58021900,--other,Turkey,"50,230",M,"17,507.50","16,351.50","1,589,571.82","72,810.26"
2016,04,3052 505,85171200,-- Telephone for cellular networks or for other wireless networks,Rwanda,"5,960",UN,"1,114.73","1,049.93","1,565,599.57","71,712.22"
2016,04,1000 100,07019000,"Other potatoes, fresh or chilled",Djibouti,,,"708,119.00","704,648.00","1,562,281.46","71,560.23"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Bulgaria,,,"144,288.00","144,000.00","1,555,401.60","71,245.10"
2016,04,3052 505,52051100,"Uncombed single cotton yarn, with >=85% cotton, nprs, <=14mn",China,,,"36,941.50","35,941.90","1,551,339.96","71,059.05"
2016,04,1000 100,25232900,--other,Somalia,,,"988,840.00","985,000.00","1,546,298.93","70,828.15"
2016,04,3052 505,61034900,"--MEN'S OR BOYS' TROUSERS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED",United States,"52,812",UN,"10,707.12","9,321.12","1,539,297.29","70,507.44"
2016,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Egypt,,,"144,288.00","144,000.00","1,524,293.56","69,820.20"
2016,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Germany,,,"15,072.00","15,000.00","1,510,033.00","69,166.99"
2016,04,1000 100,02023000,Frozen boneless bovine meat,Comoros,,,"28,000.00","27,190.80","1,466,393.04","67,168.06"
2016,04,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",United Kingdom,,,"24,452.55","16,097.70","1,455,286.00","66,659.31"
2016,04,1000 100,54076900, -- Other,"Iran, Islamic Republic of","95,492",M,"21,930.50","21,513.00","1,448,224.03","66,335.83"
2016,04,1000 100,07129090,---Other vegetables,United States,,,"2,245.70","1,908.55","1,443,517.87","66,120.27"
2016,04,1000 100,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",United States,"11,147",UN,"11,217.65","9,655.35","1,407,733.38","64,481.16"
2016,04,3052 505,52094200,--Denim,Madagascar,"36,008",,"27,551.50","27,263.83","1,402,201.21","64,227.76"
2016,04,3052 505,58021900,--other,Greece,"31,737",M,"12,586.00","11,745.00","1,367,264.10","62,627.47"
2016,04,1000 100,40040000,"Waste, parings and scrap of rubber (excl. hard rubber) and powders...",China,,,"211,680.00","210,000.00","1,360,976.40","62,339.46"
2016,04,3052 505,61051000,"-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED",United States,"57,638",UN,"18,004.90","16,797.40","1,341,502.95","61,447.48"
2016,04,1000 100,68041000,"-Millstones and grindstones for milling, grinding or pulping",Denmark,,,"63,765.00","61,406.00","1,340,182.46","61,387.00"
2016,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Greece,,,"15,030.00","15,000.00","1,324,851.44","60,684.76"
2016,04,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"1,808,528",UN,"7,589.00","6,818.00","1,317,653.60","60,355.06"
2016,04,3052 505,61109000,"-JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"81,648",UN,"18,541.90","17,021.90","1,310,569.95","60,030.60"
2016,04,3052 506,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",United States,"6,268",UN,"9,142.00","7,726.65","1,304,880.13","59,769.97"
2016,04,1000 100,19059020,---Fresh Injera,Norway,,,"23,545.00","20,105.00","1,298,168.11","59,462.53"
2016,04,1000 100,87164000,-OTHER TRAILERS AND SEMI-TRAILERS,Djibouti,2,UN,"14,200.00","14,200.00","1,285,065.54","58,862.37"
2016,04,1000 100,22030000,BEER MADE FROM MALT,South Sudan,"113,040",LTR,"124,900.00","66,275.00","1,266,252.44","58,000.63"
2016,04,1000 100,09093100,--NEITHER CRUSHED NOR GROUND,Indonesia,,,"15,000.00","15,000.00","1,249,741.44","57,244.35"
2016,04,1000 100,22030000,BEER MADE FROM MALT,Djibouti,"50,688",LTR,"102,400.00","51,200.00","1,242,387.12","56,907.48"
2016,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Singapore,,,"8,505.00","8,400.00","1,239,188.68","56,760.98"
2016,04,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,El Salvador,"393,829",UN,522.00,348.00,"1,235,430.09","56,588.82"
2016,04,3052 505,58021900,--other,United States,"24,324",M,"7,695.00","7,109.00","1,228,277.31","56,261.18"
